GEO_ID,GEOID20,NAME,P4_001N,P4_002N,P4_003N,P4_004N,P4_005N,P4_006N,P4_007N,P4_008N,P4_009N,P4_010N,P4_011N,P4_012N,P4_013N,P4_014N,P4_015N,P4_016N,P4_017N,P4_018N,P4_019N,P4_020N,P4_021N,P4_022N,P4_023N,P4_024N,P4_025N,P4_026N,P4_027N,P4_028N,P4_029N,P4_030N,P4_031N,P4_032N,P4_033N,P4_034N,P4_035N,P4_036N,P4_037N,P4_038N,P4_039N,P4_040N,P4_041N,P4_042N,P4_043N,P4_044N,P4_045N,P4_046N,P4_047N,P4_048N,P4_049N,P4_050N,P4_051N,P4_052N,P4_053N,P4_054N,P4_055N,P4_056N,P4_057N,P4_058N,P4_059N,P4_060N,P4_061N,P4_062N,P4_063N,P4_064N,P4_065N,P4_066N,P4_067N,P4_068N,P4_069N,P4_070N,P4_071N,P4_072N,P4_073N,state,county,tract
1400000US35005001002,35005001002,"Census Tract 10.02, Chaves County, New Mexico",3610,1087,2523,2425,2250,41,26,92,0,16,98,93,5,49,12,0,27,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,5,1002
1400000US35005001101,35005001101,"Census Tract 11.01, Chaves County, New Mexico",3824,2754,1070,1028,903,69,18,19,1,18,42,39,9,22,4,0,1,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,1101
1400000US35005001102,35005001102,"Census Tract 11.02, Chaves County, New Mexico",2969,773,2196,2107,2062,6,10,9,3,17,89,86,5,52,2,0,24,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,1102
1400000US35005001200,35005001200,"Census Tract 12, Chaves County, New Mexico",1071,481,590,582,569,3,4,5,0,1,8,8,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,1200
1400000US35005001300,35005001300,"Census Tract 13, Chaves County, New Mexico",2739,1595,1144,1105,966,83,34,3,1,18,39,37,2,17,7,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,5,1300
1400000US35005001400,35005001400,"Census Tract 14, Chaves County, New Mexico",1892,1207,685,647,623,3,9,11,1,0,38,36,1,16,0,0,15,0,0,0,0,1,2,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,5,1400
1400000US35006941500,35006941500,"Census Tract 9415, Cibola County, New Mexico",2331,44,2287,2254,26,0,2224,4,0,0,33,32,1,17,2,0,0,5,0,0,0,3,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,941500
1400000US35006945800,35006945800,"Census Tract 9458, Cibola County, New Mexico",1852,49,1803,1771,249,0,1505,16,0,1,32,32,0,19,2,0,0,5,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,945800
1400000US35006946100,35006946100,"Census Tract 9461, Cibola County, New Mexico",3034,91,2943,2908,27,0,2770,2,5,104,35,34,0,16,0,0,0,8,0,0,0,3,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,946100
1400000US35006974201,35006974201,"Census Tract 9742.01, Cibola County, New Mexico",3976,1906,2070,2001,1003,87,815,76,0,20,69,61,7,34,6,0,8,1,2,0,1,0,1,0,1,0,0,7,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,974201
1400000US35006974202,35006974202,"Census Tract 9742.02, Cibola County, New Mexico",2014,981,1033,980,569,28,332,43,2,6,53,44,0,27,4,6,6,0,0,1,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,974202
1400000US35006974401,35006974401,"Census Tract 9744.01, Cibola County, New Mexico",739,445,294,273,195,7,63,5,0,3,21,21,5,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,974401
1400000US35006974402,35006974402,"Census Tract 9744.02, Cibola County, New Mexico",1601,796,805,777,477,16,277,0,0,7,28,26,0,19,3,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,974402
1400000US35006974701,35006974701,"Census Tract 9747.01, Cibola County, New Mexico",3652,1267,2385,2283,1853,66,339,16,0,9,102,91,10,63,1,0,14,2,0,0,0,0,0,0,1,0,0,11,5,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,974701
1400000US35006974702,35006974702,"Census Tract 9747.02, Cibola County, New Mexico",1559,911,648,624,481,29,107,4,0,3,24,22,0,16,3,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,974702
1400000US35007950500,35007950500,"Census Tract 9505, Colfax County, New Mexico",3336,1819,1517,1472,1417,13,27,9,0,6,45,36,0,25,0,0,10,0,0,0,1,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,950500
1400000US35007950600,35007950600,"Census Tract 9506, Colfax County, New Mexico",2410,1106,1304,1266,1231,0,17,16,0,2,38,34,5,19,0,0,7,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,950600
1400000US35007950700,35007950700,"Census Tract 9507, Colfax County, New Mexico",4362,1533,2829,2680,2559,12,49,30,9,21,149,149,7,73,8,0,56,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,950700
1400000US35009000100,35009000100,"Census Tract 1, Curry County, New Mexico",3045,2117,928,884,492,347,20,16,0,9,44,43,16,9,0,0,6,5,1,0,2,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,100
1400000US35009000201,35009000201,"Census Tract 2.01, Curry County, New Mexico",3086,1219,1867,1756,1504,164,16,44,3,25,111,107,22,34,12,4,22,1,3,0,4,0,0,0,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,35,9,201
1400000US35009000202,35009000202,"Census Tract 2.02, Curry County, New Mexico",2980,1673,1307,1232,917,240,20,46,0,9,75,70,24,18,6,0,15,5,0,0,0,0,0,2,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,202
1400000US35009000303,35009000303,"Census Tract 3.03, Curry County, New Mexico",3286,983,2303,2171,1892,163,21,77,4,14,132,129,29,45,25,0,22,2,5,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,303
1400000US35009000306,35009000306,"Census Tract 3.06, Curry County, New Mexico",2969,1125,1844,1736,1462,197,9,62,0,6,108,102,20,35,12,1,28,0,2,0,3,1,0,0,0,0,0,6,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,306
1400000US35009000307,35009000307,"Census Tract 3.07, Curry County, New Mexico",2268,413,1855,1748,1536,114,12,62,2,22,107,99,17,31,16,4,20,3,0,0,3,0,0,0,4,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,307
1400000US35009000308,35009000308,"Census Tract 3.08, Curry County, New Mexico",2774,528,2246,2146,1927,93,15,94,4,13,100,98,13,41,27,2,13,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,308
1400000US35009000400,35009000400,"Census Tract 4, Curry County, New Mexico",2955,1781,1174,1081,854,185,12,19,0,11,93,87,30,25,7,0,21,1,2,0,0,0,0,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,400
1400000US35009000500,35009000500,"Census Tract 5, Curry County, New Mexico",1497,998,499,474,433,31,8,0,0,2,25,25,3,11,3,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,500
1400000US35009000601,35009000601,"Census Tract 6.01, Curry County, New Mexico",873,129,744,708,692,0,14,2,0,0,36,34,0,21,0,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,601
1400000US35009000602,35009000602,"Census Tract 6.02, Curry County, New Mexico",3798,858,2940,2796,2533,121,25,95,7,15,144,140,22,54,14,3,37,0,4,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,602
1400000US35009000603,35009000603,"Census Tract 6.03, Curry County, New Mexico",2880,1381,1499,1407,1302,53,15,24,2,11,92,87,9,39,0,0,39,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,603
1400000US35009000900,35009000900,"Census Tract 9, Curry County, New Mexico",1516,349,1167,1039,862,133,6,35,2,1,128,121,13,15,26,1,48,1,2,0,13,0,0,1,1,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,35,9,900
1400000US35011960100,35011960100,"Census Tract 9601, De Baca County, New Mexico",1360,504,856,832,818,2,4,4,4,0,24,19,2,8,0,0,6,1,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,11,960100
1400000US35013000102,35013000102,"Census Tract 1.02, Doña Ana County, New Mexico",3019,1878,1141,1070,953,60,13,25,2,17,71,68,15,26,16,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,102
1400000US35013000103,35013000103,"Census Tract 1.03, Doña Ana County, New Mexico",3191,2142,1049,1006,943,28,23,9,0,3,43,40,0,22,4,0,8,0,0,0,0,2,0,0,4,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,103
1400000US35013000104,35013000104,"Census Tract 1.04, Doña Ana County, New Mexico",4072,2324,1748,1668,1530,58,26,32,0,22,80,76,15,24,18,5,13,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,104
1400000US35013000203,35013000203,"Census Tract 2.03, Doña Ana County, New Mexico",1961,1142,819,762,682,31,11,16,6,16,57,56,11,15,12,0,13,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,203
1400000US35013000204,35013000204,"Census Tract 2.04, Doña Ana County, New Mexico",3313,2425,888,844,762,36,17,20,0,9,44,41,7,12,11,0,4,1,1,0,1,2,0,2,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,204
1400000US35013000205,35013000205,"Census Tract 2.05, Doña Ana County, New Mexico",2384,929,1455,1419,1321,61,12,18,0,7,36,35,4,15,6,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,205
1400000US35013000206,35013000206,"Census Tract 2.06, Doña Ana County, New Mexico",1999,1393,606,574,498,33,19,16,2,6,32,31,5,17,7,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,206
1400000US35013000300,35013000300,"Census Tract 3, Doña Ana County, New Mexico",2787,1613,1174,1117,1005,55,33,10,3,11,57,56,5,25,11,0,11,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,300
1400000US35013000401,35013000401,"Census Tract 4.01, Doña Ana County, New Mexico",1959,1504,455,423,358,22,22,14,1,6,32,29,1,14,6,2,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,401
1400000US35013000402,35013000402,"Census Tract 4.02, Doña Ana County, New Mexico",4203,3109,1094,1025,901,57,46,8,1,12,69,68,9,23,12,2,20,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,402
1400000US35013000500,35013000500,"Census Tract 5, Doña Ana County, New Mexico",2044,1287,757,702,640,23,20,8,0,11,55,53,4,26,13,0,5,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,500
1400000US35013000600,35013000600,"Census Tract 6, Doña Ana County, New Mexico",2108,1505,603,574,462,43,44,14,2,9,29,25,3,12,5,0,1,4,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,600
1400000US35013000700,35013000700,"Census Tract 7, Doña Ana County, New Mexico",4450,3039,1411,1318,1088,126,58,24,0,22,93,88,18,31,10,2,21,3,0,0,2,0,0,1,0,0,0,5,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,700
1400000US35013000800,35013000800,"Census Tract 8, Doña Ana County, New Mexico",3439,1814,1625,1517,1197,135,50,106,8,21,108,106,22,38,24,0,17,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,35,13,800
1400000US35013000901,35013000901,"Census Tract 9.01, Doña Ana County, New Mexico",1996,1275,721,678,541,77,24,26,0,10,43,36,6,8,3,0,14,2,1,0,0,2,0,0,0,0,0,6,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,901
1400000US35013000902,35013000902,"Census Tract 9.02, Doña Ana County, New Mexico",3595,1921,1674,1565,1112,142,41,246,0,24,109,104,24,25,18,2,25,3,3,0,1,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,902
1400000US35013001000,35013001000,"Census Tract 10, Doña Ana County, New Mexico",2831,840,1991,1885,1635,94,56,98,0,2,106,99,42,7,0,0,5,0,2,0,3,1,0,0,39,0,0,7,3,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,1000
1400000US35013001102,35013001102,"Census Tract 11.02, Doña Ana County, New Mexico",2149,1163,986,914,854,20,24,11,0,5,72,68,12,19,4,0,27,0,0,0,0,1,0,3,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,1102
1400000US35013001103,35013001103,"Census Tract 11.03, Doña Ana County, New Mexico",3156,1750,1406,1352,1269,25,20,24,3,11,54,54,2,20,14,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,1103
1400000US35013001105,35013001105,"Census Tract 11.05, Doña Ana County, New Mexico",2073,1516,557,544,437,22,34,23,0,28,13,11,2,5,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,1105
1400000US35013001106,35013001106,"Census Tract 11.06, Doña Ana County, New Mexico",2000,1255,745,722,665,18,4,15,3,17,23,23,2,15,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,1106
1400000US35013001203,35013001203,"Census Tract 12.03, Doña Ana County, New Mexico",3566,1850,1716,1637,1401,88,39,98,2,9,79,75,3,19,21,5,17,3,2,0,1,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,1203
1400000US35013001204,35013001204,"Census Tract 12.04, Doña Ana County, New Mexico",3574,882,2692,2601,2446,48,18,73,0,16,91,79,0,28,16,0,30,4,0,0,0,0,0,1,0,0,0,11,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35,13,1204
1400000US35013001205,35013001205,"Census Tract 12.05, Doña Ana County, New Mexico",3713,1330,2383,2283,2037,62,26,130,0,28,100,99,10,30,14,1,36,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,1205
1400000US35013001206,35013001206,"Census Tract 12.06, Doña Ana County, New Mexico",2859,1080,1779,1699,1477,82,12,110,3,15,80,79,14,32,21,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,1206
1400000US35013001207,35013001207,"Census Tract 12.07, Doña Ana County, New Mexico",2803,1714,1089,1017,936,33,19,18,1,10,72,64,8,31,13,0,8,1,0,0,0,0,0,3,0,0,0,8,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,1207
1400000US35013001208,35013001208,"Census Tract 12.08, Doña Ana County, New Mexico",5169,1864,3305,3171,2754,153,37,202,1,24,134,125,26,34,30,3,32,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35,13,1208
1400000US35009000305,35009000305,"Census Tract 3.05, Curry County, New Mexico",1536,757,779,729,602,89,4,30,3,1,50,50,8,13,9,0,15,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,305
1400000US35013001209,35013001209,"Census Tract 12.09, Doña Ana County, New Mexico",2245,843,1402,1356,1202,57,16,74,0,7,46,41,0,15,15,3,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,1209
1400000US35013001210,35013001210,"Census Tract 12.10, Doña Ana County, New Mexico",2722,889,1833,1743,1520,67,18,122,2,14,90,85,18,27,9,0,25,2,3,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,1210
1400000US35013001308,35013001308,"Census Tract 13.08, Doña Ana County, New Mexico",4222,2370,1852,1757,1545,72,34,73,6,27,95,89,16,13,16,0,39,2,0,0,3,0,0,0,0,0,0,6,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,1308
1400000US35013001309,35013001309,"Census Tract 13.09, Doña Ana County, New Mexico",1840,1168,672,637,620,7,4,3,2,1,35,33,3,22,2,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,1309
1400000US35013001310,35013001310,"Census Tract 13.10, Doña Ana County, New Mexico",4652,2515,2137,2010,1766,112,41,70,4,17,127,118,19,49,29,0,17,0,2,0,1,1,0,0,0,0,0,9,3,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,1310
1400000US35013001311,35013001311,"Census Tract 13.11, Doña Ana County, New Mexico",4293,2423,1870,1790,1567,112,27,65,6,13,80,77,1,24,14,3,20,0,6,0,3,0,0,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,1311
1400000US35013001312,35013001312,"Census Tract 13.12, Doña Ana County, New Mexico",1231,639,592,563,485,36,21,16,0,5,29,25,8,8,8,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,1312
1400000US35013001314,35013001314,"Census Tract 13.14, Doña Ana County, New Mexico",1646,1006,640,607,544,19,22,11,1,10,33,33,0,18,7,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,1314
1400000US35013001315,35013001315,"Census Tract 13.15, Doña Ana County, New Mexico",2818,1999,819,761,679,35,25,18,0,4,58,53,4,28,5,0,15,1,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13,1315
